timestamp,symbol,trigger
2025-07-11 16:48:51,MMM,VOL 🔊(6.3×)
2025-07-11 16:48:51,MMM,VWAP+ 💰
2025-07-11 16:48:51,MMM,ATR14 ≥ 2.0
2025-07-11 16:48:51,MMM,ATR % ≥ 0.7%
2025-07-11 16:48:52,AOS,VOL 🔊(7.0×)
2025-07-11 16:48:52,AOS,ATR % ≥ 0.7%
2025-07-11 16:48:52,AOS,Range % ≥ 1.5%
2025-07-11 16:48:53,ABT,VOL 🔊(6.9×)
2025-07-11 16:48:53,ABT,ATR14 ≥ 2.0
2025-07-11 16:48:53,ABT,ATR % ≥ 0.7%
2025-07-11 16:48:53,ABT,Range % ≥ 1.5%
2025-07-11 16:48:53,ABBV,VOL 🔊(6.6×)
2025-07-11 16:48:53,ABBV,ATR14 ≥ 2.0
2025-07-11 16:48:53,ABBV,ATR % ≥ 0.7%
2025-07-11 16:48:54,ACN,VOL 🔊(5.9×)
2025-07-11 16:48:54,ACN,ATR14 ≥ 2.0
2025-07-11 16:48:54,ACN,ATR % ≥ 0.7%
2025-07-11 16:48:54,ACN,Range % ≥ 1.5%
2025-07-11 16:48:55,ADBE,MACD 🚀
2025-07-11 16:48:55,ADBE,VOL 🔊(5.5×)
2025-07-11 16:48:55,ADBE,ATR14 ≥ 2.0
2025-07-11 16:48:55,ADBE,ATR % ≥ 0.7%
2025-07-11 16:48:55,ADBE,Range % ≥ 1.5%
2025-07-11 16:48:56,AMD,VOL 🔊(3.4×)
2025-07-11 16:48:56,AMD,VWAP+ 💰
2025-07-11 16:48:56,AMD,ATR14 ≥ 2.0
2025-07-11 16:48:56,AMD,ATR % ≥ 0.7%
2025-07-11 16:48:56,AMD,Range % ≥ 1.5%
2025-07-11 16:48:57,AES,MACD 🚀
2025-07-11 16:48:57,AES,VOL 🔊(5.3×)
2025-07-11 16:48:57,AES,VWAP+ 💰
2025-07-11 16:48:57,AES,ATR % ≥ 0.7%
2025-07-11 16:48:57,AES,Range % ≥ 1.5%
2025-07-11 16:48:57,AFL,VOL 🔊(5.6×)
2025-07-11 16:48:57,AFL,ATR % ≥ 0.7%
2025-07-11 16:48:58,A,VOL 🔊(6.1×)
2025-07-11 16:48:58,A,VWAP+ 💰
2025-07-11 16:48:58,A,ATR14 ≥ 2.0
2025-07-11 16:48:58,A,ATR % ≥ 0.7%
2025-07-11 16:48:59,APD,VOL 🔊(8.7×)
2025-07-11 16:48:59,APD,VWAP+ 💰
2025-07-11 16:48:59,APD,ATR14 ≥ 2.0
2025-07-11 16:48:59,APD,ATR % ≥ 0.7%
2025-07-11 16:49:00,ABNB,VOL 🔊(6.7×)
2025-07-11 16:49:00,ABNB,ATR14 ≥ 2.0
2025-07-11 16:49:00,ABNB,ATR % ≥ 0.7%
2025-07-11 16:49:00,AKAM,VOL 🔊(7.3×)
2025-07-11 16:49:00,AKAM,ATR % ≥ 0.7%
2025-07-11 16:49:00,AKAM,Range % ≥ 1.5%
2025-07-11 16:49:01,ALB,VOL 🔊(6.0×)
2025-07-11 16:49:01,ALB,ATR14 ≥ 2.0
2025-07-11 16:49:01,ALB,ATR % ≥ 0.7%
2025-07-11 16:49:01,ALB,Range % ≥ 1.5%
2025-07-11 16:49:02,ARE,VOL 🔊(6.3×)
2025-07-11 16:49:02,ARE,VWAP+ 💰
2025-07-11 16:49:02,ARE,ATR14 ≥ 2.0
2025-07-11 16:49:02,ARE,ATR % ≥ 0.7%
2025-07-11 16:49:02,ARE,Range % ≥ 1.5%
2025-07-11 16:49:03,ALGN,SMA 📈(20)
2025-07-11 16:49:03,ALGN,MACD 🚀
2025-07-11 16:49:03,ALGN,VOL 🔊(6.1×)
2025-07-11 16:49:03,ALGN,VWAP+ 💰
2025-07-11 16:49:03,ALGN,Price>SMA(20)
2025-07-11 16:49:03,ALGN,ATR14 ≥ 2.0
2025-07-11 16:49:03,ALGN,ATR % ≥ 0.7%
2025-07-11 16:49:03,ALGN,Range % ≥ 1.5%
2025-07-11 16:49:03,ALGN,Price>SMA(20)
2025-07-11 16:49:03,ALLE,VOL 🔊(5.1×)
2025-07-11 16:49:03,ALLE,ATR14 ≥ 2.0
2025-07-11 16:49:03,ALLE,ATR % ≥ 0.7%
2025-07-11 16:49:04,LNT,VOL 🔊(7.4×)
2025-07-11 16:49:04,LNT,VWAP+ 💰
2025-07-11 16:49:04,LNT,ATR % ≥ 0.7%
2025-07-11 16:49:05,ALL,VOL 🔊(5.4×)
2025-07-11 16:49:05,ALL,ATR14 ≥ 2.0
2025-07-11 16:49:05,ALL,ATR % ≥ 0.7%
2025-07-11 16:49:06,GOOGL,VOL 🔊(3.9×)
2025-07-11 16:49:06,GOOGL,VWAP+ 💰
2025-07-11 16:49:06,GOOGL,ATR14 ≥ 2.0
2025-07-11 16:49:06,GOOGL,ATR % ≥ 0.7%
2025-07-11 16:49:06,GOOGL,Range % ≥ 1.5%
2025-07-11 16:49:06,GOOG,VOL 🔊(3.2×)
2025-07-11 16:49:06,GOOG,VWAP+ 💰
2025-07-11 16:49:06,GOOG,ATR14 ≥ 2.0
2025-07-11 16:49:06,GOOG,ATR % ≥ 0.7%
2025-07-11 16:49:06,GOOG,Range % ≥ 1.5%
2025-07-11 16:49:07,MO,VOL 🔊(6.9×)
2025-07-11 16:49:07,MO,ATR % ≥ 0.7%
2025-07-11 16:49:45,MMM,VOL 🔊(6.3×)
2025-07-11 16:49:45,MMM,VWAP+ 💰
2025-07-11 16:49:45,MMM,ATR14 ≥ 2.0
2025-07-11 16:49:45,MMM,ATR % ≥ 0.7%
2025-07-11 16:49:45,AOS,VOL 🔊(7.0×)
2025-07-11 16:49:45,AOS,ATR % ≥ 0.7%
2025-07-11 16:49:45,AOS,Range % ≥ 1.5%
2025-07-11 16:49:46,ABT,VOL 🔊(6.9×)
2025-07-11 16:49:46,ABT,ATR14 ≥ 2.0
2025-07-11 16:49:46,ABT,ATR % ≥ 0.7%
2025-07-11 16:49:46,ABT,Range % ≥ 1.5%
2025-07-11 16:49:47,ABBV,VOL 🔊(6.6×)
2025-07-11 16:49:47,ABBV,ATR14 ≥ 2.0
2025-07-11 16:49:47,ABBV,ATR % ≥ 0.7%
2025-07-11 16:49:47,ACN,VOL 🔊(5.9×)
2025-07-11 16:49:47,ACN,ATR14 ≥ 2.0
2025-07-11 16:49:47,ACN,ATR % ≥ 0.7%
2025-07-11 16:49:47,ACN,Range % ≥ 1.5%
2025-07-11 16:49:48,ADBE,MACD 🚀
2025-07-11 16:49:48,ADBE,VOL 🔊(5.5×)
2025-07-11 16:49:48,ADBE,ATR14 ≥ 2.0
2025-07-11 16:49:48,ADBE,ATR % ≥ 0.7%
2025-07-11 16:49:48,ADBE,Range % ≥ 1.5%
2025-07-11 16:49:49,AMD,VOL 🔊(3.4×)
2025-07-11 16:49:49,AMD,VWAP+ 💰
2025-07-11 16:49:49,AMD,ATR14 ≥ 2.0
2025-07-11 16:49:49,AMD,ATR % ≥ 0.7%
2025-07-11 16:49:49,AMD,Range % ≥ 1.5%
2025-07-11 16:49:49,AES,MACD 🚀
2025-07-11 16:49:49,AES,VOL 🔊(5.3×)
2025-07-11 16:49:49,AES,VWAP+ 💰
2025-07-11 16:49:49,AES,ATR % ≥ 0.7%
2025-07-11 16:49:49,AES,Range % ≥ 1.5%
2025-07-11 16:49:50,AFL,VOL 🔊(5.6×)
2025-07-11 16:49:50,AFL,ATR % ≥ 0.7%
2025-07-11 16:49:52,A,VOL 🔊(6.1×)
2025-07-11 16:49:52,A,VWAP+ 💰
2025-07-11 16:49:52,A,ATR14 ≥ 2.0
2025-07-11 16:49:52,A,ATR % ≥ 0.7%
2025-07-11 16:49:53,APD,VOL 🔊(8.7×)
2025-07-11 16:49:53,APD,VWAP+ 💰
2025-07-11 16:49:53,APD,ATR14 ≥ 2.0
2025-07-11 16:49:53,APD,ATR % ≥ 0.7%
2025-07-11 16:49:54,ABNB,VOL 🔊(6.7×)
2025-07-11 16:49:54,ABNB,ATR14 ≥ 2.0
2025-07-11 16:49:54,ABNB,ATR % ≥ 0.7%
2025-07-11 16:49:54,AKAM,VOL 🔊(7.3×)
2025-07-11 16:49:54,AKAM,ATR % ≥ 0.7%
2025-07-11 16:49:54,AKAM,Range % ≥ 1.5%
2025-07-11 16:49:55,ALB,VOL 🔊(6.0×)
2025-07-11 16:49:55,ALB,ATR14 ≥ 2.0
2025-07-11 16:49:55,ALB,ATR % ≥ 0.7%
2025-07-11 16:49:55,ALB,Range % ≥ 1.5%
2025-07-11 16:49:56,ARE,VOL 🔊(6.3×)
2025-07-11 16:49:56,ARE,VWAP+ 💰
2025-07-11 16:49:56,ARE,ATR14 ≥ 2.0
2025-07-11 16:49:56,ARE,ATR % ≥ 0.7%
2025-07-11 16:49:56,ARE,Range % ≥ 1.5%
2025-07-11 16:49:56,ALGN,SMA 📈(20)
2025-07-11 16:49:56,ALGN,MACD 🚀
2025-07-11 16:49:56,ALGN,VOL 🔊(6.1×)
2025-07-11 16:49:56,ALGN,VWAP+ 💰
2025-07-11 16:49:56,ALGN,Price>SMA(20)
2025-07-11 16:49:56,ALGN,ATR14 ≥ 2.0
2025-07-11 16:49:56,ALGN,ATR % ≥ 0.7%
2025-07-11 16:49:56,ALGN,Range % ≥ 1.5%
2025-07-11 16:49:56,ALGN,Price>SMA(20)
2025-07-11 16:49:57,ALLE,VOL 🔊(5.1×)
2025-07-11 16:49:57,ALLE,ATR14 ≥ 2.0
2025-07-11 16:49:57,ALLE,ATR % ≥ 0.7%
2025-07-11 16:49:58,LNT,VOL 🔊(7.4×)
2025-07-11 16:49:58,LNT,VWAP+ 💰
2025-07-11 16:49:58,LNT,ATR % ≥ 0.7%
2025-07-11 16:49:58,ALL,VOL 🔊(5.4×)
2025-07-11 16:49:58,ALL,ATR14 ≥ 2.0
2025-07-11 16:49:58,ALL,ATR % ≥ 0.7%
2025-07-11 16:49:59,GOOGL,VOL 🔊(3.9×)
2025-07-11 16:49:59,GOOGL,VWAP+ 💰
2025-07-11 16:49:59,GOOGL,ATR14 ≥ 2.0
2025-07-11 16:49:59,GOOGL,ATR % ≥ 0.7%
2025-07-11 16:49:59,GOOGL,Range % ≥ 1.5%
2025-07-11 16:50:00,GOOG,VOL 🔊(3.2×)
2025-07-11 16:50:00,GOOG,VWAP+ 💰
2025-07-11 16:50:00,GOOG,ATR14 ≥ 2.0
2025-07-11 16:50:00,GOOG,ATR % ≥ 0.7%
2025-07-11 16:50:00,GOOG,Range % ≥ 1.5%
2025-07-11 16:50:01,MO,VOL 🔊(6.9×)
2025-07-11 16:50:01,MO,ATR % ≥ 0.7%
2025-07-11 16:50:01,AMZN,VOL 🔊(3.8×)
2025-07-11 16:50:01,AMZN,VWAP+ 💰
2025-07-11 16:50:01,AMZN,ATR14 ≥ 2.0
2025-07-11 16:50:01,AMZN,ATR % ≥ 0.7%
2025-07-11 16:50:01,AMZN,Range % ≥ 1.5%
2025-07-11 16:50:02,AMCR,VOL 🔊(7.4×)
2025-07-11 16:50:02,AMCR,ATR % ≥ 0.7%
2025-07-11 16:50:03,AEE,VOL 🔊(7.5×)
2025-07-11 16:50:03,AEE,VWAP+ 💰
2025-07-11 16:50:03,AEE,ATR % ≥ 0.7%
2025-07-11 16:50:03,AEP,VOL 🔊(5.6×)
2025-07-11 16:50:03,AEP,VWAP+ 💰
2025-07-11 16:50:03,AEP,ATR % ≥ 0.7%
2025-07-11 16:50:04,AXP,VOL 🔊(6.3×)
2025-07-11 16:50:04,AXP,ATR14 ≥ 2.0
2025-07-11 16:50:04,AXP,ATR % ≥ 0.7%
2025-07-11 16:50:04,AXP,Range % ≥ 1.5%
2025-07-11 16:50:05,AIG,VOL 🔊(4.8×)
2025-07-11 16:50:05,AIG,ATR % ≥ 0.7%
2025-07-11 16:50:06,AMT,VOL 🔊(6.5×)
2025-07-11 16:50:06,AMT,ATR14 ≥ 2.0
2025-07-11 16:50:06,AMT,ATR % ≥ 0.7%
2025-07-11 16:50:06,AMT,Range % ≥ 1.5%
2025-07-11 16:50:06,AWK,VOL 🔊(7.2×)
2025-07-11 16:50:06,AWK,VWAP+ 💰
2025-07-11 16:50:06,AWK,ATR14 ≥ 2.0
2025-07-11 16:50:06,AWK,ATR % ≥ 0.7%
2025-07-11 16:50:06,AWK,Range % ≥ 1.5%
2025-07-11 16:50:07,AMP,VOL 🔊(7.5×)
2025-07-11 16:50:07,AMP,ATR14 ≥ 2.0
2025-07-11 16:50:07,AMP,ATR % ≥ 0.7%
2025-07-11 16:50:08,AME,VOL 🔊(6.9×)
2025-07-11 16:50:08,AME,VWAP+ 💰
2025-07-11 16:50:08,AME,ATR14 ≥ 2.0
2025-07-11 16:50:08,AME,ATR % ≥ 0.7%
2025-07-11 16:50:08,AMGN,VOL 🔊(6.4×)
2025-07-11 16:50:08,AMGN,ATR14 ≥ 2.0
2025-07-11 16:50:08,AMGN,ATR % ≥ 0.7%
2025-07-11 16:50:08,AMGN,Range % ≥ 1.5%
2025-07-11 16:50:09,APH,VOL 🔊(5.4×)
2025-07-11 16:50:09,APH,VWAP+ 💰
2025-07-11 16:50:09,APH,ATR % ≥ 0.7%
2025-07-11 16:50:10,ADI,VOL 🔊(5.4×)
2025-07-11 16:50:10,ADI,VWAP+ 💰
2025-07-11 16:50:10,ADI,ATR14 ≥ 2.0
2025-07-11 16:50:10,ADI,ATR % ≥ 0.7%
2025-07-11 16:50:10,ADI,Range % ≥ 1.5%
2025-07-11 16:50:10,ANSS,VOL 🔊(6.7×)
2025-07-11 16:50:10,ANSS,ATR14 ≥ 2.0
2025-07-11 16:50:10,ANSS,ATR % ≥ 0.7%
2025-07-11 16:50:10,ANSS,Range % ≥ 1.5%
2025-07-11 16:50:11,AON,VOL 🔊(6.8×)
2025-07-11 16:50:11,AON,ATR14 ≥ 2.0
2025-07-11 16:50:11,AON,ATR % ≥ 0.7%
2025-07-11 16:50:12,APA,VOL 🔊(6.7×)
2025-07-11 16:50:12,APA,ATR % ≥ 0.7%
2025-07-11 16:50:12,APA,Range % ≥ 1.5%
2025-07-11 16:50:13,APO,VOL 🔊(5.0×)
2025-07-11 16:50:13,APO,ATR14 ≥ 2.0
2025-07-11 16:50:13,APO,ATR % ≥ 0.7%
2025-07-11 16:50:14,AAPL,VOL 🔊(7.2×)
2025-07-11 16:50:14,AAPL,VWAP+ 💰
2025-07-11 16:50:14,AAPL,ATR14 ≥ 2.0
2025-07-11 16:50:14,AAPL,ATR % ≥ 0.7%
2025-07-11 16:50:14,AMAT,VOL 🔊(9.0×)
2025-07-11 16:50:14,AMAT,VWAP+ 💰
2025-07-11 16:50:14,AMAT,ATR14 ≥ 2.0
2025-07-11 16:50:14,AMAT,ATR % ≥ 0.7%
2025-07-11 16:50:15,APTV,VOL 🔊(8.0×)
2025-07-11 16:50:15,APTV,ATR % ≥ 0.7%
2025-07-11 16:50:15,APTV,Range % ≥ 1.5%
2025-07-11 16:50:16,ACGL,VOL 🔊(4.5×)
2025-07-11 16:50:16,ACGL,ATR % ≥ 0.7%
2025-07-11 16:50:16,ADM,VOL 🔊(7.0×)
2025-07-11 16:50:16,ADM,VWAP+ 💰
2025-07-11 16:50:16,ADM,ATR % ≥ 0.7%
2025-07-11 16:50:16,ADM,Range % ≥ 1.5%
2025-07-11 16:50:17,ANET,SMA 📈(20)
2025-07-11 16:50:17,ANET,MACD 🚀
2025-07-11 16:50:17,ANET,VOL 🔊(5.6×)
2025-07-11 16:50:17,ANET,VWAP+ 💰
2025-07-11 16:50:17,ANET,Price>SMA(20)
2025-07-11 16:50:17,ANET,ATR14 ≥ 2.0
2025-07-11 16:50:17,ANET,ATR % ≥ 0.7%
2025-07-11 16:50:17,ANET,Range % ≥ 1.5%
2025-07-11 16:50:17,ANET,Price>SMA(20)
2025-07-11 16:50:18,AJG,VOL 🔊(5.4×)
2025-07-11 16:50:18,AJG,ATR14 ≥ 2.0
2025-07-11 16:50:18,AJG,ATR % ≥ 0.7%
2025-07-11 16:50:18,AJG,Range % ≥ 1.5%
2025-07-11 16:50:18,AIZ,VOL 🔊(8.4×)
2025-07-11 16:50:18,AIZ,ATR14 ≥ 2.0
2025-07-11 16:50:18,AIZ,ATR % ≥ 0.7%
2025-07-11 16:50:19,T,VOL 🔊(5.9×)
2025-07-11 16:50:19,T,VWAP+ 💰
2025-07-11 16:50:19,T,ATR % ≥ 0.7%
2025-07-11 16:50:19,T,Range % ≥ 1.5%
2025-07-11 16:50:20,ATO,VOL 🔊(5.6×)
2025-07-11 16:50:20,ATO,VWAP+ 💰
2025-07-11 16:50:20,ATO,ATR14 ≥ 2.0
2025-07-11 16:50:20,ATO,ATR % ≥ 0.7%
2025-07-11 16:50:20,ADSK,VOL 🔊(5.6×)
2025-07-11 16:50:20,ADSK,ATR14 ≥ 2.0
2025-07-11 16:50:20,ADSK,ATR % ≥ 0.7%
2025-07-11 16:50:20,ADSK,Range % ≥ 1.5%
2025-07-11 16:50:21,ADP,MACD 🚀
2025-07-11 16:50:21,ADP,VOL 🔊(6.3×)
2025-07-11 16:50:21,ADP,ATR14 ≥ 2.0
2025-07-11 16:50:21,ADP,ATR % ≥ 0.7%
2025-07-11 16:50:22,AZO,VOL 🔊(4.9×)
2025-07-11 16:50:22,AZO,ATR14 ≥ 2.0
2025-07-11 16:50:22,AZO,ATR % ≥ 0.7%
2025-07-11 16:50:23,AVB,VOL 🔊(7.5×)
2025-07-11 16:50:23,AVB,ATR14 ≥ 2.0
2025-07-11 16:50:23,AVB,ATR % ≥ 0.7%
2025-07-11 16:50:23,AVY,VOL 🔊(8.0×)
2025-07-11 16:50:23,AVY,ATR14 ≥ 2.0
2025-07-11 16:50:23,AVY,ATR % ≥ 0.7%
2025-07-11 16:50:24,AXON,SMA 📈(20)
2025-07-11 16:50:24,AXON,MACD 🚀
2025-07-11 16:50:24,AXON,VOL 🔊(4.1×)
2025-07-11 16:50:24,AXON,Price>SMA(20)
2025-07-11 16:50:24,AXON,ATR14 ≥ 2.0
2025-07-11 16:50:24,AXON,ATR % ≥ 0.7%
2025-07-11 16:50:24,AXON,Range % ≥ 1.5%
2025-07-11 16:50:24,AXON,Gap % ≥ 1.0%
2025-07-11 16:50:24,AXON,Price>SMA(20)
2025-07-11 16:50:25,BKR,SMA 📈(20)
2025-07-11 16:50:25,BKR,MACD 🚀
2025-07-11 16:50:25,BKR,VOL 🔊(5.4×)
2025-07-11 16:50:25,BKR,VWAP+ 💰
2025-07-11 16:50:25,BKR,Price>SMA(20)
2025-07-11 16:50:25,BKR,ATR % ≥ 0.7%
2025-07-11 16:50:25,BKR,Range % ≥ 1.5%
2025-07-11 16:50:25,BKR,Price>SMA(20)
2025-07-11 16:50:25,BALL,VOL 🔊(5.8×)
2025-07-11 16:50:25,BALL,VWAP+ 💰
2025-07-11 16:50:25,BALL,ATR % ≥ 0.7%
2025-07-11 16:50:26,BAC,VOL 🔊(6.4×)
2025-07-11 16:50:26,BAC,VWAP+ 💰
2025-07-11 16:50:26,BAC,ATR % ≥ 0.7%
2025-07-11 16:50:27,BAX,VOL 🔊(5.8×)
2025-07-11 16:50:27,BAX,ATR % ≥ 0.7%
2025-07-11 16:50:27,BAX,Range % ≥ 1.5%
2025-07-11 16:50:28,BDX,VOL 🔊(5.2×)
2025-07-11 16:50:28,BDX,VWAP+ 💰
2025-07-11 16:50:28,BDX,ATR14 ≥ 2.0
2025-07-11 16:50:28,BDX,ATR % ≥ 0.7%
2025-07-11 16:50:29,BRK-B,VOL 🔊(6.5×)
2025-07-11 16:50:29,BRK-B,ATR14 ≥ 2.0
2025-07-11 16:50:29,BBY,MACD 🚀
2025-07-11 16:50:29,BBY,VOL 🔊(5.1×)
2025-07-11 16:50:29,BBY,ATR14 ≥ 2.0
2025-07-11 16:50:29,BBY,ATR % ≥ 0.7%
2025-07-11 16:50:29,BBY,Range % ≥ 1.5%
2025-07-11 16:50:30,TECH,VOL 🔊(4.3×)
2025-07-11 16:50:30,TECH,VWAP+ 💰
2025-07-11 16:50:30,TECH,ATR14 ≥ 2.0
2025-07-11 16:50:30,TECH,ATR % ≥ 0.7%
2025-07-11 16:50:30,TECH,Range % ≥ 1.5%
2025-07-11 16:50:31,BIIB,SMA 📈(20)
2025-07-11 16:50:31,BIIB,VOL 🔊(6.8×)
2025-07-11 16:50:31,BIIB,VWAP+ 💰
2025-07-11 16:50:31,BIIB,Price>SMA(20)
2025-07-11 16:50:31,BIIB,ATR14 ≥ 2.0
2025-07-11 16:50:31,BIIB,ATR % ≥ 0.7%
2025-07-11 16:50:31,BIIB,Range % ≥ 1.5%
2025-07-11 16:50:31,BIIB,Price>SMA(20)
2025-07-11 16:50:31,BLK,SMA 📈(20)
2025-07-11 16:50:31,BLK,VOL 🔊(5.9×)
2025-07-11 16:50:31,BLK,VWAP+ 💰
2025-07-11 16:50:31,BLK,Price>SMA(20)
2025-07-11 16:50:31,BLK,ATR14 ≥ 2.0
2025-07-11 16:50:31,BLK,ATR % ≥ 0.7%
2025-07-11 16:50:31,BLK,Price>SMA(20)
2025-07-11 16:50:32,BX,MACD 🚀
2025-07-11 16:50:32,BX,VOL 🔊(6.3×)
2025-07-11 16:50:32,BX,ATR14 ≥ 2.0
2025-07-11 16:50:32,BX,ATR % ≥ 0.7%
2025-07-11 16:50:33,BK,SMA 📈(20)
2025-07-11 16:50:33,BK,VOL 🔊(7.3×)
2025-07-11 16:50:33,BK,VWAP+ 💰
2025-07-11 16:50:33,BK,Price>SMA(20)
2025-07-11 16:50:33,BK,ATR % ≥ 0.7%
2025-07-11 16:50:33,BK,Price>SMA(20)
2025-07-11 16:50:34,BA,VOL 🔊(4.9×)
2025-07-11 16:50:34,BA,ATR14 ≥ 2.0
2025-07-11 16:50:34,BA,ATR % ≥ 0.7%
2025-07-11 16:50:34,BKNG,SMA 📈(20)
2025-07-11 16:50:34,BKNG,MACD 🚀
2025-07-11 16:50:34,BKNG,VOL 🔊(3.1×)
2025-07-11 16:50:34,BKNG,VWAP+ 💰
2025-07-11 16:50:34,BKNG,Price>SMA(20)
2025-07-11 16:50:34,BKNG,ATR14 ≥ 2.0
2025-07-11 16:50:34,BKNG,ATR % ≥ 0.7%
2025-07-11 16:50:34,BKNG,Price>SMA(20)
2025-07-11 16:50:35,BSX,MACD 🚀
2025-07-11 16:50:35,BSX,VOL 🔊(5.2×)
2025-07-11 16:50:35,BSX,ATR % ≥ 0.7%
2025-07-11 16:50:36,BMY,VOL 🔊(6.1×)
2025-07-11 16:50:36,BMY,ATR % ≥ 0.7%
2025-07-11 16:50:36,BMY,Range % ≥ 1.5%
2025-07-11 16:50:36,AVGO,MACD 🚀
2025-07-11 16:50:36,AVGO,VOL 🔊(4.5×)
2025-07-11 16:50:36,AVGO,VWAP+ 💰
2025-07-11 16:50:36,AVGO,ATR14 ≥ 2.0
2025-07-11 16:50:36,AVGO,ATR % ≥ 0.7%
2025-07-11 16:50:36,AVGO,Range % ≥ 1.5%
2025-07-11 16:50:37,BR,SMA 📈(20)
2025-07-11 16:50:37,BR,MACD 🚀
2025-07-11 16:50:37,BR,VOL 🔊(5.6×)
2025-07-11 16:50:37,BR,Price>SMA(20)
2025-07-11 16:50:37,BR,ATR14 ≥ 2.0
2025-07-11 16:50:37,BR,ATR % ≥ 0.7%
2025-07-11 16:50:37,BR,Range % ≥ 1.5%
2025-07-11 16:50:37,BR,Price>SMA(20)
2025-07-11 16:50:38,BRO,MACD 🚀
2025-07-11 16:50:38,BRO,VOL 🔊(5.5×)
2025-07-11 16:50:38,BRO,ATR % ≥ 0.7%
2025-07-11 16:50:39,BF-B,VOL 🔊(5.1×)
2025-07-11 16:50:39,BF-B,Range % ≥ 1.5%
2025-07-11 16:50:40,BLDR,VOL 🔊(5.8×)
2025-07-11 16:50:40,BLDR,VWAP+ 💰
2025-07-11 16:50:40,BLDR,ATR14 ≥ 2.0
2025-07-11 16:50:40,BLDR,ATR % ≥ 0.7%
2025-07-11 16:50:40,BLDR,Range % ≥ 1.5%
2025-07-11 16:50:40,BG,VOL 🔊(9.0×)
2025-07-11 16:50:40,BG,VWAP+ 💰
2025-07-11 16:50:40,BG,ATR14 ≥ 2.0
2025-07-11 16:50:40,BG,ATR % ≥ 0.7%
2025-07-11 16:50:40,BG,Range % ≥ 1.5%
2025-07-11 16:50:41,BXP,VOL 🔊(7.5×)
2025-07-11 16:50:41,BXP,VWAP+ 💰
2025-07-11 16:50:41,BXP,ATR14 ≥ 2.0
2025-07-11 16:50:41,BXP,ATR % ≥ 0.7%
2025-07-11 16:50:41,BXP,Range % ≥ 1.5%
2025-07-11 16:50:42,CHRW,VOL 🔊(5.3×)
2025-07-11 16:50:42,CHRW,ATR14 ≥ 2.0
2025-07-11 16:50:42,CHRW,ATR % ≥ 0.7%
2025-07-11 16:50:42,CHRW,Range % ≥ 1.5%
2025-07-11 16:50:42,CDNS,VOL 🔊(5.5×)
2025-07-11 16:50:42,CDNS,ATR14 ≥ 2.0
2025-07-11 16:50:42,CDNS,ATR % ≥ 0.7%
2025-07-11 16:50:42,CDNS,Range % ≥ 1.5%
2025-07-11 16:50:43,CZR,VOL 🔊(5.2×)
2025-07-11 16:50:43,CZR,ATR % ≥ 0.7%
2025-07-11 16:50:43,CZR,Range % ≥ 1.5%
2025-07-11 16:50:43,CPT,VOL 🔊(8.1×)
2025-07-11 16:50:43,CPT,VWAP+ 💰
2025-07-11 16:50:43,CPT,ATR14 ≥ 2.0
2025-07-11 16:50:43,CPT,ATR % ≥ 0.7%
2025-07-11 16:50:43,CPT,Range % ≥ 1.5%
2025-07-11 16:50:44,CPB,SMA 📈(20)
2025-07-11 16:50:44,CPB,RSI 📈
2025-07-11 16:50:44,CPB,VOL 🔊(4.5×)
2025-07-11 16:50:44,CPB,VWAP+ 💰
2025-07-11 16:50:44,CPB,Price>SMA(20)
2025-07-11 16:50:44,CPB,ATR % ≥ 0.7%
2025-07-11 16:50:44,CPB,Range % ≥ 1.5%
2025-07-11 16:50:44,CPB,Price>SMA(20)
2025-07-11 16:50:45,COF,VOL 🔊(4.5×)
2025-07-11 16:50:45,COF,ATR14 ≥ 2.0
2025-07-11 16:50:45,COF,ATR % ≥ 0.7%
2025-07-11 16:50:46,CAH,VOL 🔊(7.7×)
2025-07-11 16:50:46,CAH,ATR14 ≥ 2.0
2025-07-11 16:50:46,CAH,ATR % ≥ 0.7%
2025-07-11 16:50:46,KMX,VOL 🔊(5.9×)
2025-07-11 16:50:46,KMX,ATR14 ≥ 2.0
2025-07-11 16:50:46,KMX,ATR % ≥ 0.7%
2025-07-11 16:50:46,KMX,Range % ≥ 1.5%
2025-07-11 16:50:47,CCL,VOL 🔊(6.8×)
2025-07-11 16:50:47,CCL,ATR % ≥ 0.7%
2025-07-11 16:50:47,CCL,Range % ≥ 1.5%
2025-07-11 16:50:48,CARR,VOL 🔊(8.0×)
2025-07-11 16:50:48,CARR,ATR % ≥ 0.7%
2025-07-11 16:50:49,CAT,VOL 🔊(5.9×)
2025-07-11 16:50:49,CAT,VWAP+ 💰
2025-07-11 16:50:49,CAT,ATR14 ≥ 2.0
2025-07-11 16:50:49,CAT,ATR % ≥ 0.7%
2025-07-11 16:50:49,CBOE,VOL 🔊(8.9×)
2025-07-11 16:50:49,CBOE,VWAP+ 💰
2025-07-11 16:50:49,CBOE,ATR14 ≥ 2.0
2025-07-11 16:50:49,CBOE,ATR % ≥ 0.7%
2025-07-11 16:50:49,CBOE,Range % ≥ 1.5%
2025-07-11 16:50:50,CBRE,SMA 📈(20)
2025-07-11 16:50:50,CBRE,VOL 🔊(7.1×)
2025-07-11 16:50:50,CBRE,VWAP+ 💰
2025-07-11 16:50:50,CBRE,Price>SMA(20)
2025-07-11 16:50:50,CBRE,ATR14 ≥ 2.0
